valeur,plateforme,dispositifs,protocoles,facteurs,uri
26_43,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.439
32_54,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.440
25_29,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.441
14_74,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.442
26_32,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.443
18_56,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.444
14_73,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.445
13_72,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.446
29_33,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.447
17_22,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.448
10_2,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.449
18_55,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.450
27_49,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.451
14_76,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.452
26_33,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.453
32_40,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.454
25_20,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.455
30_25,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.456
27_50,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.457
16_51,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.458
4_28,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.459
35_20,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.460
16_52,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.461
14_100,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.462
4_36,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.463
17_26,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.464
16_69,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.465
7_4,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.466
16_71,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.467
2_25,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.468
13_98,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.469
13_75,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.470
30_26,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.471
13_74,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.472
14_78,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.473
18_59,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.474
16_53,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.475
31_14,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.476
27_51,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.477
14_77,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.478
25_21,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.479
5_29,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.480
13_77,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.481
12_8,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.482
17_23,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.483
32_42,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.484
16_54,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.485
18_60,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.486
32_55,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.487
4_37,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.488
14_101,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.489
13_99,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.490
27_70,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.491
4_38,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.492
14_102,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.493
18_77,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.494
27_54,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.495
13_78,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.496
16_56,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.497
18_63,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.498
14_82,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.499
30_27,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.500
27_53,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.501
29_35,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.502
18_62,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.503
14_81,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.504
1_22,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.505
4_30,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.506
13_80,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.507
25_22,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.508
16_57,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.509
29_36,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.510
36_17,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.511
26_34,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.512
27_55,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.513
6_42,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.514
16_58,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.515
30_33,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.516
26_44,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.517
1_31,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.518
29_45,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.519
17_27,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.520
14_69,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.521
16_46,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.522
18_51,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.523
13_84,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.524
18_65,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.525
25_23,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.526
14_86,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.527
27_56,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.528
13_83,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.529
32_44,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.530
11_23,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.531
14_85,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.532
26_35,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.533
13_82,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.534
2_19,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.535
30_28,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.536
31_15,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.537
35_21,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.538
26_36,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.539
30_29,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.540
11_24,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.541
31_16,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.542
13_85,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.543
14_88,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.544
27_57,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.545
14_66,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.546
18_52,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.547
14_70,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.548
13_67,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.549
16_59,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.550
14_93,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.551
17_20,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.552
13_86,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.553
32_45,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.554
14_92,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.555
35_22,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.556
18_67,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.557
18_66,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.558
1_25,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.559
11_25,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.560
27_58,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.561
26_37,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.562
13_87,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.563
32_46,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.564
16_60,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.565
2_21,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.566
4_31,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.567
29_38,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.568
14_72,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.569
13_71,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.570
13_73,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.571
14_79,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.572
18_57,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.573
29_34,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.574
14_75,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.575
27_62,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.576
11_26,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.577
13_88,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.578
29_39,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.579
27_61,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.580
26_38,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.581
14_91,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.582
1_27,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.583
25_24,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.584
2_22,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.585
36_23,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.586
32_47,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.587
32_48,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.588
5_30,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.589
13_76,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.590
14_80,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.591
14_83,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.592
18_72,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.593
32_51,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.594
18_64,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.595
11_27,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.596
29_40,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.597
13_94,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.598
30_32,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.599
26_41,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.600
4_33,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.601
35_23,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.602
25_27,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.603
13_93,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.604
16_64,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.605
27_65,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.606
14_96,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.607
14_84,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.608
13_79,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.609
2_23,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.610
26_39,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.611
32_50,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.612
18_69,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.613
27_64,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.614
32_49,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.615
13_91,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.616
16_62,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.617
27_63,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.618
18_70,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.619
18_73,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.620
14_94,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.621
14_95,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.622
13_92,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.623
30_31,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.624
11_28,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.625
16_65,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.626
13_96,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.627
30_34,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.628
29_46,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.629
16_75,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.630
26_45,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.631
27_71,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.632
31_23,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.633
14_103,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.634
11_29,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.635
35_25,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.636
13_100,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.637
6_51,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.638
32_56,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.639
16_72,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.640
18_78,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.641
14_104,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.642
13_101,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.643
17_28,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.644
25_30,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.645
14_98,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.646
4_35,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.647
31_19,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.648
6_48,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.649
11_30,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.650
6_52,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.651
16_74,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.652
4_39,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.653
8_7,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.654
11_31,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.655
13_102,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.656
4_40,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.657
14_105,0.0,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.658
